No,SAP CODE,STORE NAME,LAT,LONG,Store Address
544,M010,MEGASTORE PALEMBANG SQUARE,-2.9762215,104.7416989,"Mall Palembang Square unit L1 No. A10-A15 Jl. Angkatan 45, Lorok Pakjo, Ilir Bar. I, Kota Palembang, Sumatera Selatan 30121"
545,S033,SES PALEMBANG ICON,-2.9554698,104.7694265,"Jln POM IX, Lt.1 Unit 38 Kel Lorok Pakjo Kota Palembang, Kode POS 30137"
546,N168,XIAOMI STORE PALEMBANG SQUARE,-2.9766264,104.741834,"Palembang Square Mall Lantai 1, Jalan Angkatan 45, Lorok Pakjo, Ilir Barat I, Lorok Pakjo, Ilir Bar. I, Kota Palembang, Sumatera Selatan 30121"
547,G026,CARREFOUR PALEMBANG SQUARE,-2.9758607,104.7415055,"Jl. Angkatan 45, Lorok Pakjo, Ilir Barat I, Lorok Pakjo, Ilir Bar. I, Kota Palembang, Sumatera Selatan 30137"
548,G099,HYPERMART PALEMBANG SQUARE,-2.9761835,104.7423426,"Jl. Angkatan 45, Lorok Pakjo, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30137, Lantai 1 Unit 180, 181, 182, 183, 185, 186"
549,E563,ERAFONE H BURLIAN,-4.6626394,105.7882317,"Jalan Kol H Burlian, Karya Baru, Kec. Alang-Alang Lebar, Palembang 30961"
550,E615,ERAFONE KM 12 PALEMBANG,-2.9752788,104.7710381,"jl sultan mahmud badaruddin II no. 794 sukodadi, kec. Sukarami, kota palembang, sumatera selatan 30154"
551,E866,ERAFONE SUNGAI LILIN PALEMBANG,-2.8145727,104.4519285,"Jl. Raya Palembang - Jambi No.25, Sungai Lilin, Kec. Sungai Lilin, Kabupaten Musi Banyuasin, Sumatera Selatan 30755"
552,E607,ERAFONE RUKO BETUNG,-4.5541224,105.5144873,Jalan Lintas Palembang - Sekayu (samping Yessi Cell dekat tugu polwan) Taja Jaya Raya I Kecamatan Betung Kabupaten Banyuasin
553,F019,ERAFONE MAKRAYU 2 PALEMBANG,-3.0026528,104.7308995,"Jl. Sultan muhammad mansyur kel. bukit lama kec. ilir barat I, Kota Palembang"
554,E934,ERAFONE DEMANG LEBAR 2,-2.9910524,104.7265269,"JL. Demang lebar daun no 102A Bukit lama kec. ilir barat I, kota palembang"
555,E928,ERAFONE SUKA BANGUN II,-2.9331556,104.7367778,"Jl. Sukabangun II No.1, Sukajaya, Kec. Sukarami, Kota Palembang, Sumatera Selatan (Samping PSA elektronik )"
556,F032,ERAFONE RIVAI PALEMBANG,-2.9808922,104.746698,"JL Kapten A Rivai 1372 RT.023/ RW.07 26 ilir Bukit Kecil Palembang, Sumatera Selatan 30135"
557,X051,IBOX PALEMBANG SQUARE,-2.9759499,104.7416511,"iBox Palembang Square Lantai 1 unit A-17 JL. Angkatan 45 POM IX Lirik Pakjo, lir barat I, Palembang Sumatra Selatan"
558,E578,ERAFONE RUKO SUDIRMAN PALEMBANG,-2.9761243,104.7536329,"Jalan Jendral Sudirman no. 2841, 20 ilir, kec IT 1 Palembang 30129"
559,S070,SES 2 PALEMBANG SQUARE,-2.9549685,104.7629646,"Jln.Angk 45 Ruko Palembang Square Mall No.R25-C5, Kode POS 30137"
560,S032,SES PALEMBANG SQUARE,-2.9755214,104.7419282,"Jln.Angk 45 Ruko Palembang Square Mall No.R25-C5, Kode POS 30137"
561,E803,ERAFONE DEMANG PALEMBANG,-2.9829579,104.7267551,Jl. Demang Lebar Daun NO.910 Kel.Demang lebar daun Kec.ilir barat kota Palembang 30151
562,E932,ERAFONE KM 5 PALEMBANG,-2.9520626,104.7340821,JL. KOL. H BURLIAN NO.7 KEC. SUKARAME KOTA PALEMBANG
563,E864,ERAFONE RUKO LEBONG GAJAH,-3.0904572,104.7272469,"jl siaran no.97, sako palembang"
564,M119,MEGASTORE RUKO KENTEN,-4.6032133,105.9000297,"JL. MP Mangkunegara No. 58, 8 ilir kec. ilir timur II, kota palembang, sumatera selatan 30961"
565,E067,ERAFONE PALEMBANG TRADE CENTER,-2.951254,104.760757,Jln.R.Sukamto Mall Palembang Trade Center Lt.GF No.42 Palembang
566,M075,MEGASTORE PANGKAL PINANG,-2.1245823,106.1141363,Jl. Jenderal Sudirman RT 004/001 Gedung Nasional Tamansari Pangkal Pinang. Kepulauan Bangka Belitung
567,E658,ERAFONE RUKO LEMABANGAN,-4.644248,105.8758216,"Jl. Yos Sudarso 3 Ilir, Kec. Ilir Timur II, Kota Palembang, Sumatera Selatan 30111"
568,E416,ERAFONE RUKO KALIDONI,-2.9483567,104.7856279,"JL. Brigjen hasan kasim, C-18 Kalidoni Palembang"
569,M031,MEGASTORE RUKO PALEMBANG,-2.9610974,104.7618044,Jl. Iskandar Letkol RT.010 RW.03 No. 34 Ilir bukit Kecil Palembang
570,N210,MI STORE PALEMBANG TRADE CENTE,-2.9506188,104.7609556,"Palembang Mall Trade Center Mall Palembang Trade Center Lt.UG No. 27B,  Jl. R. Sukamto No.8A, 8 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30114"
571,E863,ERAFONE VETERAN PALEMBANG,-2.9756403,104.7666542,"Jl. Veteran, Kuto Batu, Kec. Ilir Timur II. Kota Palembang, Sumsel 30114"
572,E862,ERAFONE DEMPO PALEMBANG,-2.9806713,104.7642794,"Jl. Brigjen Pol Abdullah Kadir, 15 Ilir, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30111"
573,E740,ERAFONE PANGKAL PINANG,-2.1284313,106.1316133,Jl. Depati hamzah semabng lama kec. Bukit intan kota pangkal pinang
574,E564,ERAFONE SUNGAI LIAT,-1.8495778,106.1156593,JL. MUHIDIN NO.7 RT 004 RW 000 Sungai liat Bangka belitung
575,E868,ERAFONE RUKO SEKIP,-2.9596378,104.756761,"Jl. Mayor salim batubara, 20 ilir D II, Kec kemuning, kota Palembang sumatera selatan 30164"
576,S034,SES PALEMBANG TRADE CENTER,-2.9554698,104.7694265,Jln.R.Sukamto Mall Palembang Trade Center Lt.1 No.7 Palembang
577,E890,ERAFONE PALEMBANG INDAH MALL,-2.9803917,104.7496252,"Jl. letkol Iskandar No.18, 24 ilir, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30134"
578,E521,ERAFONE RUKO BASUKI RAHMAT,-2.9580015,104.7419904,"Jalan Jend Basuki Rahmat, kec. Kemuning Palembang"
579,E379,ERAFONE RUKO SRIWIJAYA TJ. PANDAN,-2.7396246,107.6350166,"JL. Sriwijaya no.123a Tanjung pandan, kec.tanjung pandan, kab. Belitung, kepulauan bangka belitung"
580,X138,IBOX PTC PALEMBANG,-2.9511206,104.7607234,"UG No. 51-52, Jl. R. Sukamto, 8 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30164"
581,E575,ERAFONE RUKO MUARA ENIM,-4.8860915,105.2761956,Jl. Jendral Sudirman Pasar II No.46 Kec. Muara Enim Sumatera Selatan
582,E271,ERAFONE RUKO PRABUMULIH,-3.4192446,104.2515672,"Jalan Jendral Sudirman, Muara Dua, Kec. Prabumulih, Kota Prabumulih, Sumatera Selatan"
583,E867,ERAFONE RUKO MARTAPURA,-5.3151193,105.6316146,"Jl. Merdeka no 435, Paku Sengkunyit, Kec. Martapura, Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan 32313"
584,E774,ERAFONE RUKO KAYU AGUNG,-3.3896689,104.8286807,"Jln Letnan Muchtar Saleh, Kec. Gelisah, Kab. ogan Komering Hilir"
585,E244,ERAFONE RUKO BATURAJA OKI,-4.1270174,104.1764178,"Jalan Ahmad Yani , Air Karang, Sukaraya, Baturaja, Sumatera selatan"
586,E520,ERAFONE RUKO BELITANG,-4.1084853,104.6522543,"Jln. Jenderal sudirman no 027. Desa Bedilan Kec.Belitang Kab.OKU Timur, Sum-Sel"
587,E305,ERAFONE RUKO PLAJU PALEMBANG,-2.9962348,104.7757343,"Jl. Jend. Achmad Yani Kel, Ulu Kec, Sebrang Ulu I , Kota Palembang Sumatra Selatan"
588,E577,ERAFONE RUKO DI PANJAITAN,-2.9898671,104.7754291,"Jl. DI Panjaitan No.4 16 Ulu, Ke. Seberang Ulu II, Kota Palembang, Sumatera Selatan 30111"
589,E865,ERAFONE RUKO CITRA LOGAM T.ENIM,-3.6555419,103.7736573,"Jl. Ps. Tj. Enim, Kec. Lawang Kidul, Kabupaten Muara Enim, Sumatera Selatan 31711"
590,E434,ERAFONE RUKO LAHAT,-3.7897284,103.538733,"JL. Mayor Ruslan No.20 Kel. Pasar Lama, Kec. Lahat Kab.lahat"
591,E518,ERAFONE RUKO PAGAR ALAM,-4.0222346,103.2535346,"Jl. Kombes H Umar RT. 006 RW. 02 Besemah Serasan, Pagar Alam"
592,E428,ERAFONE RUKO INDRALAYA,-3.2422189,104.6688659,JL. Indralaya - Kayuagung NO.20 KEL. Indralaya mulya Kec. Indralaya
593,E775,ERAFONE PRABUMULIH,-3.4192446,104.2515672,Jl Jendral Sudirman RT.01 RW.04 Wonosari Kota Prabumulih
594,E138,ERAFONE OPI MALL,-3.0360425,104.7918337,"Jalan Gubernur H Bastari Kota Palembang, Sumatera Selatan 30257 OPI Mall Lt.1 L1 31-33"
595,X137,IBOX OPI PALEMBANG,-3.0359033,104.7915796,"Lt. 1 No.5, Jakabaring Sport City, Jl. Gubernur H. A Bastari, Sungai Kedukan, Kec. Rambutan, Kab. Banyuasin, Sumatera Selatan 30257"
596,E579,ERAFONE RUKO KERTAPATI,-3.0106679,104.7588165,"Jl. Gubernur H. A Bastari, Sungai Kedukan, Kec. Rambutan, Kabupaten Banyu Asin, Sumatera Selatan 30257"
597,G353,CARREFOUR TRANSMART JAMBI (Closed),-1.6141632,103.6262938,JL Jendral Sudirman Rt 32 Kel Tambak Sari Kec Jambi Selatan Kota Jambi 36138
598,E457,ERAFONE RUKO PAYO SELINCAH,-1.6062947,103.646388,"JL. Sentot Ali Basa 34, kota Jambi"
599,E052,ERAFONE WTC BATANG HARI,-1.5888524,103.6153878,"Jl. Sultan Thaha No. 17 WTC Batanghari Jambi Lt.2 Blok D No. 30,31,32"
600,E784,ERAFONE SUDIRMAN JAMBI,-1.6180957,103.6287083,"Jl. Jend. Sudirman No.24, RW25, The Hok, Kec. Jambi Sel., Kota Jambi, Jambi 36138"
601,E269,ERAFONE MUARA BUNGO JAMBI,-1.4857671,102.1148256,"Ruko, Jln Prof. Moh. Yamin, Bungo Barat, Ps. Muara Bungo, Kab. Bungo, Jambi 37211"
602,E827,ERAFONE TEBO JAMBI,-1.3083416,102.1078853,"JL. Pahlawan, Wirotho Agung, Kec. Rimbo Bujang, Kab. Tebo, Jambi"
603,E609,ERAFONE BANGKO JAMBI,-2.0644488,102.2722275,Jl. Lintas Sumatera KM 2 Bangko Kan Merangin. Jambi
604,E876,ERAFONE PANCASILA JAMBI,-2.0671879,101.4001182,"Jl. Pancasila, Alur duri, Kec.Pd. Tinggi, Kota Sungai Penuh, Jambi, 37114"
605,E608,ERAFONE RUKO ADAM MALIK JAMBI,-1.63399,103.6230399,"JL. H. ADAM MALIK RT.03 KEL. HANDIL JAYA KEC. JELUTUNG, JAMBI"
606,F054,ERAFONE SIPIN JAMBI,-1.6152175,103.5931829,Jl. Abunjani Rt.25 RW.08 Selamat danau
607,E783,ERAFONE SEMAYANG JAMBI,-1.6321285,103.5869478,"Jl. Ir. H Juanda, Mayang Mangurai, Kec. Kota Baru, Kota Jambi, Jambi 36126"
608,X090,IBOX MALL JAMBI TOWN SQUARE,-1.6211137,103.5875887,"Mall Jambi Tawn Square Jl. Kapten A. Bakaruddin No. 88, Sipin 36361 Jambi"
609,X150,IBOX SIPIN JAMBI,-1.6181635,103.5904012,Jl. Abunjani Rt.25 RW.08 Selamat danau
610,S026,SES JAMBI TOWN SQUARE,-1.6219621,103.5868997,"Lt. 2 KP. Bakararudin No. 88, Jambi Town Square Mall"
611,E776,ERAFONE JAMBI TOWN SQUARE,-1.598382,103.60444,"Jl. Kapt. A. Bakaruddin No.88, Simpang III Sipin, Kec Kota Baru, Kota Jambi, Jambi 36125"
612,E534,ERAFONE MANNA BENGKULU,-4.4644044,102.9092299,JL. JEND. SUDIRMAN NO. 139 PS. MULIA KEC. KOTA MANNA KAB. BENGKULU SELATAN. BENGKULU - 38511
613,E368,ERAFONE RUKO CURUP,-3.4688019,102.523128,Jalan Merdeka No.29 Kabupaten Rejang Lebong Bengkulu 39113
614,E266,ERAFONE RUKO LUBUK LINGGAU,-3.2877358,102.8784205,"Ruko, Jln. Yos Sudarso Lubuklinggau, Sumatera Selatan"
615,E976,ERAFONE MT HARYONO BENGKULU,-3.7930524,102.2641691,"Jl. M.T. Haryono No. 10, RT.01/RW.01, Bajak, Kec. Tlk. Segara, Kota Bengkulu, Bengkulu 38118"
616,E505,ERAFONE SINGARAN PATI BENGKULU,-3.8058335,102.2851788,JL. SALAK RAYA NO. 18 KEL. LINGKAR TIMUR KEC. SINGGARAN PATI KODE POST 38225 - BENGKULU
617,E861,ERAFONE KAPAHIANG BENGKULU,-3.6446411,102.5762291,"jl, Pensiunan, Kec. Kepahiang, Kabupaten Kepahiang, Bengkulu 39372"
618,M004,MEGASTORE BENCOOLEN MALL,-3.8114619,102.2683656,"Jl. Putri Gading Cempaka, Bengkulu, Bencoolen Mall Lantai Dasar B. A No. 15 & 16"
619,N178,XIAOMI STORE BENCOOLEN MALL,-3.8111486,102.268625,"Jl. Putri Gading Cempaka, Penurunan, Ratu Samban, Kota Bengkulu, GF Blok A No. 2,3 &5"
620,S006,SES BENCOOLEN MALL,-3.8107744,102.2691861,"Jl. Putri Gading Cempaka, Penurunan Bengkulu, Bencoolen Indah Mall Lt.1 Blok B No. 9-10 Kode POS 38223"
621,X095,IBOX BENCOOLEN MALL BENGKULU,-3.8114392,102.2681734,Bencoolen Mall Lt. Dasar Jl. Pariwisata No. 1 Kel. Penurunan Kec. Ratu Samban. Bengkulu 38223
622,X044,IBOX RESINDA KARAWANG,-6.3017114,107.2781846,"LANTAI GROUND FLOOR NO. 1-GF.19 JL. RESINDA RAYA NO. 2, KARAWANG BARAT, KARAWANG 41361"
623,M064,MEGASTORE RUKO A YANI CIKAMPEK,-6.4069821,107.4560704,"JL. JEND. AHMAD YANI NO.57 KP. CILUWEK DESA CIKAMPEK SELATAN, KEC. CIKAMPEK, KAB. KARAWANG"
624,E261,ERAFONE RUKO KOSAMBI KARAWANG,-6.3708869,107.3779739,"JL. RAYA PANTURA, RT.002 RW.002 KEL.PANCAWATI KEC.KLARI KAB.KARAWANG 41371"
625,E310,ERAFONE RUKO JUANDA CIKAMPEK,-6.4195429,107.4713116,Jl. Ir. Haji Juanda No 71. Kel. Sarimulya kec. Kotabaru Karawang 41374
626,G330,LOTTEMART KARAWANG,-6.3368975,107.3360151,"JL.SUROTO KUNTO KM 6 NO.9, DUSUN KRAJAN II, RT 08/RW 02, KEL. WARUNG BAMBU, KEC. KARAWANG TIMUR,KAB. KARAWANG – 41371"
627,S054,SES RESINDA PARK KARAWANG,-6.3012822,107.2781229,LANTAI GF-18 JALAN RESINDA RAYA NO.2 KARAWANG BARAT – KARAWANG 41361
628,E123,ERAFONE RESINDA PARK KARAWANG,-6.3015441,107.278358,"RESINDA PARK MALL LANTAI FB-15 JALAN RESINDA RAYA NO.2 KARAWANG BARAT - KARAWANG, JAWA BARAT 41361"
629,E641,ERAFONE RUKO PINAYUNGAN,-6.3430625,107.3086875,Jl. Pinayungan Kp. Sukatani Desa Pinayungan Kec. Telukjambe Timur 41361 Kab. Karawang Jawa Barat
630,N147,XIAOMI STORE RESINDA PARK KARAWANG,-6.3017441,107.2784423,"Resinda Park Mall JL. AKSES TOL KARAWANG BAR., PURWADANA, TELUKJAMBE TIMUR, KABUPATEN KARAWANG, JAWA BARAT 41361, LT. GF40"
631,E409,ERAFONE RUKO RENGASDENGKLOK,-6.1620598,107.2981014,"Jl.Raya Rengasdengklok , Rengasdengklok Sel, Kec Rengasdengklok Kabupaten Karawang 41352"
632,E054,ERAFONE KARAWANG CENTRAL PLAZA,-6.3244269,107.2921872,"KARAWANG CENTRAL PLAZA LANTAI 1 C7, JL. GALUH MAS RAYA, SUKAHARJA, KARAWANG, KABUPATEN KARAWANG, JAWA BARAT 41361"
633,M102,MEGASTORE RUKO A. YANI KARAWANG,-6.3535805,107.378593,Jln. Jendral Ahmad Yani Kel. Nagasari Kec. Karawang Barat Kab. Karawang 41314
634,X127,IBOX KARAWANG CENTRAL PLAZA,-6.3276976,107.2925475,"KARAWANG CENTRAL PLAZA LANTAI 1 B7, JL. GALUH MAS RAYA, SUKAHARJA, KARAWANG, KABUPATEN KARAWANG, JAWA BARAT 41361"
635,E781,ERAFONE TELUKJAMBE,-6.3361027,107.3280325,"Jln. Bharata Raya, Sukaluyu, Teluk Jambe timur, Karawang 41361"
636,E940,ERAFONE RUKO SUROTOKUNTO KLARI,-6.3319994,107.331306,Jl. Surotokunto no 15 RT 08 RW 02 Ds. Warung bambu kab. Karawang jawa Barat kec. Klari
637,E972,ERAFONE RUKO TUPAREV KARAWANG,-6.309115,107.3026563,"Jl.Raya Tuparev No.11 RT.001/007Kel. Nagasari Kec. Karawang barat Kab. Karawang 41312
"
638,E255,ERAFONE RUKO CILEDUG GARUT,-6.7219569,107.3073774,"JL CILEDUG NO 12 KELURAHAN REGOL, KECAMATAN GARUT KOTA KABUPATEN GARUT."
639,S161,SPP SUKAREGANG GARUT,-7.2550331,107.8583516,"Jl. Ahmad Yani No.409A, Suci, Kec. Karangpawitan, Kabupaten Garut, Jawa Barat 44182"
640,G135,LOTTEMART TASIKMALAYA,-7.3680366,108.2150661,"JL. LETJEN MASHUDI, RT. 01/13, KARSAMENAK, KAWALU, KARSAMENAK, KAWALU, TASIKMALAYA, JAWA BARAT 46182"
641,E090,ERAFONE PLAZA ASIA,-7.0894497,108.072593,"MALL ASIA PLAZA LANTAI LG NO. 5A, JALAN H. ZAINAL MUSTOFA NO. 326, TASIKMALAYA, JAWA BARAT 46194"
642,E459,ERAFONE RUKO HOS COKROAMINOTO CIAMIS,-6.7785998,107.5329416,"Jl.HOS Cokroaminoto gg kencana No.678, RT.001/RW.025, Ciamis Kec. Ciamis, Kabupaten Ciamis, Jawa Barat 46211"
643,S093,SES PLAZA ASIA TASIKMALAYA,-7.3412018,108.2176338,"MALL PLAZA ASIA TASIKMALAYA, LANTAI GF. NO 58"
644,N211,XIAOMI PLAZA ASIA TASIKMALAYA,-7.3429768,108.2172171,"MALL PLAZA ASIA TASIKMALAYA, LANTAI GF. NO 58"
645,X084,IBOX PLAZA ASIA TASIKMALAYA,-7.3428526,108.2167647,"Jl. Khz Mustofa No 326, Lt GF No unit 61 Plaza Asia Tasikmalaya Kel. Tugujaya, Kec Cihideung , Jawa Barat"
646,E632,ERAFONE INDIHIANG TASIKMALAYA,-7.2990294,108.2012632,"Jl. Ibrahim Adji No 21a Rt/Rw 001/007, Kec Indihiang Kab Tasikmalaya Jawa Barat 46151"
647,M026,MEGASTORE RUKO TASIKMALAYA,-7.3337332,108.2170579,"JL. NAGARAWANGI NO. 46 CIHIDEUNG, TASIKMALAYA, JAWA BARAT 46124"
648,E757,ERAFONE RUKO CIKAJANG,-7.3552251,107.8041891,"jl. Raya Garut - Cikajang  , Padasuka Kec. Cikajang Kab.Garut Jawa Barat 44171"
649,E766,ERAFONE RUKO KADUNGORA,-7.0933592,107.8984744,"jl. Raya Bandung-Garut 205-207 , Kadungora , Kec.Kadungora , Kab. Garut , Jawa Barat 44153"
650,E778,ERAFONE RUKO LELES,-7.0996551,107.898271,"Jl Raya leles - kadungora No 13, leles kec leles kab Garut, Jawa Barat 44152"
651,E887,ERAFONE RUKO CIMANUK GARUT,-7.2094575,107.8990759,"Jl. Cimanuk RT 02 RW 01 Kel. Jayawaras Kec. Tarogong kidul Kab.Garut Jawa Barat , 44150"
652,E896,ERAFONE RUKO BANJAR,-7.3709385,108.540109,Jl Gudang no 59 Rt/Rw 03/01 Kel Banjar Kec Banjar Kota banjar jawa barat
653,E857,ERAFONE LETKOL RE JAELANI TASIKMALAYA,-7.3277234,108.2070859,"JL RE JAELANI NO 35 RT/RW 03/05 KEL ARGASARI, KEC CIHIDEUNG, KOTA TASIKMALAUA JAWA BARAT 46122"
654,E948,ERAFONE RUKO WANARAJA,-7.1786338,107.9785982,"jl. Raya Wanaraja , RT 01 RW 06 ,Kel. Wanamekar ,  Kec. Wanaraja , Kab. Garut , Jawa Barat 44183"
655,X159,IBOX CITYPLAZA GARUT,-7.2113965,107.9004302,City Plaza Garut Lt. GF-B025 Jl Guntur Pakuwon No.2 Kel. Pakuwon Kec. Garut Kota Kab. Garut 44117
656,X167,IBOX CITIMALL GARUT,-7.2101249,107.9081145,"citimall garut Lt GF-G0135 jl jendral sudirman no 31 sucikaler, kec karangpawitan"
657,S189,SPS SAMSUNG STORE CITIMALL,-7.2133053,107.9103653,"citimall garut Lt GF-G0130 jl jendral sudirman no 31 sucikaler, kec karangpawitan"
658,E470,ERAFONE RUKO PELABUHAN RATU,-6.9884154,106.5493417,"Jl.pelabuhan ratu No.30a, Pelabuhanratu, Kec. Pelabuhanratu, Kabupaten Sukabumi, Jawa Barat 43364"
659,E438,ERAFONE RUKO CIBADAK,-6.8939408,106.7856911,"Jl. Nasional III No. 22-93, cibadak, kecamatatan cibadak, kabupaten Sukabumi jawabarat 43351"
660,E214,ERAFONE RUKO CICURUG,-6.7840117,106.7815202,"Jl. Raya Sukabumi No.121, Cicurug, Kec. Cicurug, Kabupaten Sukabumi, Jawa Barat 43359"
661,E788,ERAFONE RUKO PARUNGKUDA SUKABUMI,-6.8493878,106.7633973,"Jl,. Raya Sukabumi, Pasar Parungkuda, Sundaweang, Parungkuda Sukabumi 43357"
662,E893,ERAFONE RUKO SAGARANTEN SUKABUMI,-7.2190268,106.8840728,"Jl. Gudang, Pasanggrahan, Kec. Sagaranten, Kabupaten Sukabumi, Jawa Barat 43181"
663,E507,ERAFONE CIRANJANG CIANJUR,-6.8141148,107.2465664,"Jl. Raya bandung No. 16, Ciranjang, Kec Ciranjang, Kabupaten Cianjur, Jawa Barat 43282"
664,E789,ERAFONE RUKO KARANGTENGAH CIANJUR,-6.8038769,107.1681567,"Jl. Nasional III, Bojong, Kec, Karangtengah, Kabupaten Cianjur, Jawabarat 43281"
665,E790,ERAFONE RUKO CIBEBER CIANJUR,-6.937934,107.1259865,"Jl. Raya Cibeber, Cikondang, Kec Cibeber, Kabupaten Cianjur, Jawabarat 43262"
666,E929,ERAFONE RUKO MANGUNSARKORO CIANJUR,-6.8240086,107.1409343,"Jl. Mangunsarkoro No.119, Sayang, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43211"
667,M024,MEGASTORE RUKO SUKABUMI,-6.9215496,106.9298462,"Jl. Ahmad Yani No.130 RT. 01 / RW.08 Gunungparang, Kec. Cikole, Kota Sukabumi, JAWA BARAT 43111"
668,M047,MEGASTORE RUKO MARTADINATA SUKABUMI,-6.9205498,106.9300093,"Jl. R. E. Martadinata No.38, Gunungparang, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111"
669,E735,ERAFONE CISAAT SUKABUMI,-6.9097723,106.8942954,"Jl. Raya Cisaat, Sukamanah, Kec. Sukabumi, Kabupaten Sukabumi, Jawa Barat 43152"
670,E460,ERAFONE RUKO PANGLESERAN,-6.9767518,106.8534185,"Jl. Pelabuhan II, Sirnaresmi, Kec. Gn. Guruh, Kabupaten Sukabumi, Jawa Barat 43156"
671,E486,ERAFONE RUKO CIMANGKOK,-6.8759194,107.0224364,Jl. Nasional III no. 85-182 Titisan kec. Sukalarang Sukabumi regency Jawa barat 43191
672,E569,ERAFONE RUKO CIPANAS,-6.7362541,107.0428401,"JL. Raya cipanas KM 81 Gadog, Kecamatan Pacet, Kabupaten Cianjur, Jawa barat, 43253"
673,N218,XIAOMI CITIMALL CIANJUR,-6.8154019,107.131661,"Citimall Cianjur Lt. 2 0020, JL. KH. Abdullah bin Nuh No 2B Pamoyanan, Kec, Cianjur , Kab Cianjur Jawabarat 43211"
674,E358,ERAFONE CITIMALL CIANJUR,-6.8149343,107.1321558,"Citimall Cianjur Lt. 2 0020, JL. KH. Abdullah bin Nuh No 2B Pamoyanan, Kec, Cianjur , Kab Cianjur Jawabarat 43211"
675,E971,ERAFONE SUKARAJA SUKABUMI,-6.917218,106.9707994,"Jl. Raya Sukaraja, Pasirhalang, Kec. Sukaraja, Kabupaten Sukabumi, Jawa Barat
"
676,X133,IBOX JEND SUDIRMAN SUKABUMI,-6.919499,106.9190905,"JL sudirman no.41, sriwidari, kec gunung puyuh, kota sukabumi,jawa barat 43123"
677,E348,ERAFONE RUKO IPIK PURWAKARTA,-6.5266456,107.4579433,"Jl. Ipik Gandamanah No.322, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41117"
678,S132,SPP BUNGURSARI PURWAKARTA,-6.4812493,107.4784154,"Jl. Raya Bungursari, Kp Tirtaraya RT 004 RW 002 Des. Bungursari, Kec. Bungursari, Kab. Purwakarta, Jawa Barat 41181"
679,E764,ERAFONE RUKO PLERED PURWAKARTA,-6.6363125,107.3930625,"Jl. Raya Anjun-Plered-Purwakarta, Kecamatan. Plered Kabupaten Purwakarta 41162"
680,M038,MEGASTORE RUKO OTISTA SUBANG,-6.5637411,107.7669316,JL. OTISTA KELURAHAN KARANG ANYAR KECAMATAN SUBANG (DEPAN YOGYA) NO. 86
681,E634,ERAFONE RUKO CAGAK SUBANG,-6.6778692,107.6856165,"Jl. Raya Cagak - Subang No 12, Sarireja , Kec.Jalan Cagak , Kab.Subang , Jawa Barat ,41281"
682,E568,ERAFONE RUKO PAGADEN SUBANG,-6.4627136,107.8103262,"Jl. Raya Kamarung ,Pangsor, Kec.Pagaden Barat, Kab.Subang , Jawa Barat ,41252"
683,E765,ERAFONE RUKO KAPTEN HANAFIAH S,-6.5596825,107.7809956,"Jln. Kapten Hanafiah, karanganyar, kec.Subang, Kabupaten Subang 41211"
684,E780,ERAFONE PAMANUKAN,-6.289718,107.8205567,"Jln. Ion Martasasmita, Rancasari, Kec.Pamanukan, Kabupaten Subang 41254"
685,M023,MEGASTORE RUKO PURWAKARTA,-6.5483502,107.4437823,"JL. JEND SUDIRMAN NO. 54A-B NAGRI TENGAH RT. 021 RW.04, PURWAKARTA, JAWA BARAT"
686,E332,ERAFONE RUKO VETERAN PURWAKARTA,-6.5226025,107.4485331,"Jl. Veteran No. 217, Ciseureuh, Purwakarta, Jawa Barat 41118"
687,E849,ERAFONE RUKO HAURGEULIS INDRAMAYU,-6.4561176,107.9439152,JL jendral Sudirman No.55 RT 05 RW 03 kelurahan Mekarjati kecamatan Haurgeulis kabupaten Indramayu 45264
688,E966,ERAFONE RUKO KALIJATI SUBANG,-6.525928,107.67481,"Jl. Raya Kalijati No. 227, Kecamatan Kalijati, Kabupaten Subang, Jawa Barat 41271"
689,E267,ERAFONE RUKO MAJALENGKA,-6.8328546,108.2127654,"JL KH HAJI ABDUL SALIM, NO 99 RUKO 11 MAJALENGKA JAWA BARAT"
690,E690,ERAFONE RUKO MEGU CIREBON,-6.7179539,108.5018972,"JLN. PATAHILAH NO.91 DESA MEGU CILIK KECAMATAN WERU KABUPATEN CIREBON, JAWA BARAT 45154"
691,E738,ERAFONE RUKO CIBOLERANG - MAJALENGKA,-6.7816307,108.2387959,"Jl. Raya Ciborelang No.60, Ciborelang, Kec. Jatiwangi, Kabupaten Majalengka, Jawa Barat 45454"
692,E270,ERAFONE RUKO PERUMNAS CIREBON,-6.7510398,108.5603015,"Jl. Ciremai Raya No.63-67, Larangan, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45142"
